prob,label
5.1560175052145496e-05,0
5.1296236051712185e-05,0
4.9194961320608854e-05,0
5.148908530827612e-05,0
4.871068085776642e-05,0
4.84317060909234e-05,0
4.8630940000293776e-05,0
4.92388971906621e-05,0
5.556290489039384e-05,0
5.104307638248429e-05,0
5.744968802900985e-05,0
4.9894490075530484e-05,0
5.244161366135813e-05,0
4.993609763914719e-05,0
5.054629218648188e-05,0
4.914052988169715e-05,0
5.1243623602204025e-05,0
0.9999126195907593,1
0.9999198913574219,1
5.267422238830477e-05,0
5.36348634341266e-05,0
5.050065738032572e-05,0
4.843129136133939e-05,0
5.1325394451851025e-05,0
5.053419226896949e-05,0
5.070957195130177e-05,0
4.838489257963374e-05,0
5.173552199266851e-05,0
4.838973836740479e-05,0
5.022738332627341e-05,0
5.191155651118606e-05,0
4.914901001029648e-05,0
5.1216266001574695e-05,0
5.0659691623877734e-05,0
6.206173566170037e-05,0
5.144397800904699e-05,0
4.9194495659321547e-05,0
5.04859744978603e-05,0
5.001702083973214e-05,0
0.9999183416366577,1
4.927055488224141e-05,0
5.315693488228135e-05,0
5.040919495513663e-05,0
5.174252873985097e-05,0
5.44021422683727e-05,0
4.816291038878262e-05,0
0.9999204874038696,1
4.808746598428115e-05,0
0.9999160766601562,1
5.0958893552888185e-05,0
4.9220867367694154e-05,0
4.783791155205108e-05,0
5.014118505641818e-05,0
0.9999135732650757,1
4.953248571837321e-05,0
0.9999169111251831,1
5.1495517254807055e-05,0
5.0943144742632285e-05,0
5.050489926361479e-05,0
4.8853402404347435e-05,0
0.9999165534973145,1
4.984997576684691e-05,0
5.0944458052981645e-05,0
4.955185795552097e-05,0
4.930627255816944e-05,0
4.961238300893456e-05,0
5.157764098839834e-05,0
5.05364550917875e-05,0
5.143142334418371e-05,0
4.8394122131867334e-05,0
5.487493399414234e-05,0
6.335214129649103e-05,0
4.910750067210756e-05,0
4.8998605052474886e-05,0
5.02202456118539e-05,0
4.944169268128462e-05,0
4.928596899844706e-05,0
5.2070357924094424e-05,0
4.964210165780969e-05,0
4.87996730953455e-05,0
5.0367052608635277e-05,0
6.0437607316998765e-05,0
5.3798474255017936e-05,0
5.5507392971776426e-05,0
5.319735282682814e-05,0
4.9122019845526665e-05,0
5.4777632612967864e-05,0
5.06048345414456e-05,0
4.86163335153833e-05,0
4.990448724129237e-05,0
4.8739257181296125e-05,0
5.064244760433212e-05,0
5.958720066701062e-05,0
5.0170463509857655e-05,0
5.040150062995963e-05,0
0.9999140501022339,1
5.166591290617362e-05,0
0.9999171495437622,1
0.9999160766601562,1
