prob,label
5.6369030971836764e-06,0
1.1616290976235177e-05,0
5.1710285333683714e-06,0
4.395923951960867e-06,0
5.640312338073272e-06,0
4.127833562961314e-06,0
4.177307801001007e-06,0
0.9998557567596436,1
0.9999094009399414,1
5.199521183385514e-06,0
6.678752924926812e-06,0
0.9998169541358948,1
5.504287855728762e-06,0
4.9889904403244145e-06,0
1.244745908479672e-05,0
4.700990757555701e-06,0
1.543164580652956e-05,0
5.227867404755671e-06,0
4.607260962075088e-06,0
4.664567313739099e-06,0
5.908142611588119e-06,0
4.9618347475188784e-06,0
4.237129815010121e-06,0
6.887295512569835e-06,0
4.4873727347294334e-06,0
0.9999117851257324,1
4.200926014163997e-06,0
4.977176558895735e-06,0
4.871753390034428e-06,0
4.399333647597814e-06,0
4.2945762288582046e-06,0
5.389297257352155e-06,0
4.420096047397237e-06,0
5.3230824050842784e-06,0
5.5470554798375815e-06,0
4.176917173026595e-06,0
7.247985195135698e-06,0
4.870786597166443e-06,0
4.361952051112894e-06,0
7.578794338769512e-06,0
4.330674528318923e-06,0
6.680269052594667e-06,0
5.040069027018035e-06,0
6.274074166867649e-06,0
4.947810793964891e-06,0
4.712220743385842e-06,0
5.955985670880182e-06,0
4.53121128884959e-06,0
6.569248398591299e-06,0
7.328039373533102e-06,0
5.642011728923535e-06,0
4.231408183841268e-06,0
4.132138201384805e-06,0
4.490913852350786e-06,0
4.943877229379723e-06,0
5.12282713316381e-06,0
5.482582764670951e-06,0
5.742622761317762e-06,0
4.2649653551052324e-06,0
5.3293147175281774e-06,0
5.033114121033577e-06,0
6.2411213548330124e-06,0
7.21440073903068e-06,0
1.2014435924356803e-05,0
6.84466340317158e-06,0
6.265296633500839e-06,0
1.2209222404635511e-05,0
6.710074103466468e-06,0
4.844898739975179e-06,0
5.360730483516818e-06,0
5.819020316266688e-06,0
6.0613224377448205e-06,0
7.344521691265982e-06,0
4.3022787394875195e-06,0
4.983688086213078e-06,0
4.43943190475693e-06,0
4.159053787589073e-06,0
7.382695457636146e-06,0
5.0354765335214324e-06,0
5.356345809559571e-06,0
4.942892246617703e-06,0
1.1927490959351417e-05,0
0.9998915195465088,1
4.830835678149015e-06,0
5.2737964324478526e-06,0
5.173978479433572e-06,0
0.999922513961792,1
4.865020855504554e-06,0
0.9998787641525269,1
4.6263171498139855e-06,0
5.080170012661256e-06,0
4.620021172740962e-06,0
6.27162762611988e-06,0
5.376351055019768e-06,0
4.728471594717121e-06,0
6.452881734730909e-06,0
5.8042328419105615e-06,0
7.139741683204193e-06,0
5.075946774013573e-06,0
4.521584742178675e-06,0
6.206647867657011e-06,0
7.390261544060195e-06,0
5.218681963015115e-06,0
4.521451046457514e-06,0
4.525661552179372e-06,0
5.349448656488676e-06,0
4.845933290198445e-06,0
4.298956810089294e-06,0
4.428285592439352e-06,0
0.9998867511749268,1
5.436986612039618e-06,0
4.138740678172326e-06,0
0.9996885061264038,1
6.442538960982347e-06,0
6.6096622504119296e-06,0
9.782959750737064e-06,0
5.058897841081489e-06,0
4.514281499723438e-06,0
1.0304136594641022e-05,0
4.004165930382442e-06,0
6.8159365582687315e-06,0
4.2702522478066385e-06,0
0.9999185800552368,1
6.964886779314838e-06,0
3.931234459741972e-06,0
5.559310920943972e-06,0
4.220091796014458e-06,0
5.411081929196371e-06,0
4.104304935026448e-06,0
4.509212885750458e-06,0
4.605117283063009e-06,0
7.90901503933128e-06,0
0.9996771812438965,1
5.619657258648658e-06,0
4.454130248632282e-06,0
1.2205776329210494e-05,0
4.960718797519803e-06,0
4.754626388603356e-06,0
4.226689270581119e-06,0
5.042294560553273e-06,0
5.746786882809829e-06,0
0.9998610019683838,1
9.581966878613457e-06,0
5.506135948962765e-06,0
8.529744263796601e-06,0
4.595667633111589e-06,0
4.0461858588969335e-05,0
7.145545623643557e-06,0
4.456866463442566e-06,0
6.200139978318475e-06,0
5.4208439905778505e-06,0
4.863313733949326e-06,0
1.8398850443190895e-05,0
6.351204319798853e-06,0
1.2873197192675434e-05,0
5.027884981245734e-06,0
8.244111086241901e-06,0
5.476202659338014e-06,0
4.945698037772672e-06,0
1.8080678273690864e-05,0
8.018331755010877e-06,0
4.309802079660585e-06,0
6.914838195370976e-06,0
4.418899152369704e-06,0
1.3867094821762294e-05,0
1.3904716979595833e-05,0
6.540823960676789e-06,0
1.055555185303092e-05,0
0.9998998641967773,1
6.14574491919484e-06,0
4.921551408187952e-06,0
5.217512352828635e-06,0
5.239577149040997e-06,0
5.316086571838241e-06,0
7.668066245969385e-06,0
4.096194970770739e-06,0
9.055620466824621e-06,0
4.211516170471441e-06,0
5.349367256712867e-06,0
4.191777861706214e-06,0
4.273279046174139e-06,0
5.319331648934167e-06,0
0.999871015548706,1
4.063803316967096e-06,0
5.368097390601179e-06,0
5.69567328057019e-06,0
4.9592990762903355e-06,0
5.13818622494e-06,0
7.585468665638473e-06,0
4.879425432591233e-06,0
6.2638750932819676e-06,0
5.0770122470567e-06,0
0.9998149275779724,1
6.46705120743718e-06,0
7.812467629264574e-06,0
0.999903678894043,1
5.425818926596548e-06,0
6.85689292367897e-06,0
4.74711850984022e-06,0
4.812076440430246e-06,0
7.824934073141776e-06,0
3.978534095949726e-06,0
4.095698841410922e-06,0
1.8542601537774317e-05,0
0.999761164188385,1
5.980260084470501e-06,0
1.1684865057759453e-05,0
4.656918008549837e-06,0
4.882218490820378e-06,0
9.06077002582606e-06,0
4.614596036844887e-06,0
4.489244020078331e-06,0
4.291145614843117e-06,0
4.812746738025453e-06,0
4.8132328629435506e-06,0
4.242653176333988e-06,0
6.349883733491879e-06,0
5.342953045328613e-06,0
6.187971848703455e-06,0
6.434188435378019e-06,0
1.2159627658547834e-05,0
