score,true
0.010436071082949638,0
0.005517415702342987,0
0.0061932834796607494,0
0.007618952542543411,0
0.004133277572691441,0
0.008970554918050766,0
0.009071859531104565,0
0.006764607038348913,0
0.015319742262363434,0
0.016907574608922005,0
0.025301780551671982,0
0.004213352687656879,0
0.003052161540836096,0
0.005629589315503836,0
0.007098332978785038,0
0.00599378626793623,0
0.008998456411063671,0
0.9097471237182617,1
0.9171353578567505,1
0.011162040755152702,0
0.005913889035582542,0
0.0073355622589588165,0
0.004892383702099323,0
0.005401297938078642,0
0.010942255146801472,0
0.005431521218270063,0
0.005888817831873894,0
0.007412866689264774,0
0.012638413347303867,0
0.008657680824398994,0
0.0070808962918818,0
0.005982280243188143,0
0.01237926073372364,0
0.003638356225565076,0
0.005537658929824829,0
0.006953622680157423,0
0.007308418396860361,0
0.005733044818043709,0
0.011673783883452415,0
0.9194140434265137,1
0.007229922339320183,0
0.005703311413526535,0
0.02368330769240856,0
0.005384575109928846,0
0.007036919239908457,0
0.0036432784982025623,0
0.9126219153404236,1
0.004880808759480715,0
0.9116566777229309,1
0.006091354880481958,0
0.004980648867785931,0
0.0057443962432444096,0
0.010161405429244041,0
0.9119406938552856,1
0.01472612377256155,0
0.9177998304367065,1
0.0036263191141188145,0
0.005670572631061077,0
0.006884269416332245,0
0.021532174199819565,0
0.9250513315200806,1
0.010195567272603512,0
0.0039724246598780155,0
0.00862434133887291,0
0.005186843685805798,0
0.006348130758851767,0
0.007836381904780865,0
0.004536923486739397,0
0.006315633654594421,0
0.005064669065177441,0
0.009050549939274788,0
0.006560586858540773,0
0.016347240656614304,0
0.0055421800352633,0
0.004878166597336531,0
0.009578398428857327,0
0.024211497977375984,0
0.007444108370691538,0
0.009170756675302982,0
0.004814888350665569,0
0.006382150109857321,0
0.008087178692221642,0
0.011139601469039917,0
0.006267134100198746,0
0.014918566681444645,0
0.0038636974059045315,0
0.007271374575793743,0
0.009553884156048298,0
0.010752201080322266,0
0.014357468113303185,0
0.019449401646852493,0
0.011780762113630772,0
0.006137824151664972,0
0.011971156112849712,0
0.01743520423769951,0
0.9204611778259277,1
0.009882785379886627,0
0.9010946154594421,1
0.8889289498329163,1
0.017578117549419403,0
0.006547590717673302,0
0.008336905390024185,0
0.00652577867731452,0
0.9200425148010254,1
0.007891946472227573,0
0.007237092591822147,0
0.005102698225528002,0
0.011096512898802757,0
0.004092640243470669,0
0.009625529870390892,0
0.004948589485138655,0
0.005159067455679178,0
0.008529187180101871,0
0.008806271478533745,0
0.006825402844697237,0
0.01237072329968214,0
0.009815363213419914,0
0.008835834451019764,0
0.007092492189258337,0
0.007024385966360569,0
0.006025644019246101,0
0.008022909052670002,0
0.005224000196903944,0
0.0409412756562233,0
0.009026599116623402,0
0.006560671143233776,0
0.00971920508891344,0
0.004721796605736017,0
0.011282493360340595,0
0.009275976568460464,0
0.007398845627903938,0
0.01691836304962635,0
0.010549250058829784,0
0.003356329398229718,0
0.021570144221186638,0
0.008799955248832703,0
0.004408692009747028,0
0.013367407023906708,0
0.015009813010692596,0
0.0142757473513484,0
0.010844304226338863,0
0.026457445695996284,0
0.8910171985626221,1
0.9024074077606201,1
0.009228961542248726,0
0.00956429447978735,0
0.005226163659244776,0
0.006350384559482336,0
0.9056950211524963,1
0.009027092717587948,0
0.013832658529281616,0
0.013384586200118065,0
0.013538713566958904,0
0.008571243844926357,0
0.020137540996074677,0
0.9106935858726501,1
0.6315548419952393,1
0.9011372327804565,1
0.007463899441063404,0
0.017320016399025917,0
0.008064279332756996,0
0.004683133214712143,0
0.0060800169594585896,0
0.010374508798122406,0
0.009217954240739346,0
0.9124006628990173,1
0.004392286296933889,0
0.00638608168810606,0
0.0075902328826487064,0
0.00810651108622551,0
0.005891722161322832,0
0.010746186599135399,0
0.023376010358333588,0
0.8628353476524353,1
0.012114844284951687,0
0.009561381302773952,0
0.009518316946923733,0
0.009796755388379097,0
0.005928230006247759,0
0.009867389686405659,0
0.007672363426536322,0
0.004337754100561142,0
0.005282791331410408,0
0.006162919569760561,0
0.010189414024353027,0
0.007873875088989735,0
0.011932533234357834,0
0.006755591370165348,0
0.004883301444351673,0
0.013733121566474438,0
0.9240409135818481,1
0.008591104298830032,0
0.0052914489060640335,0
0.008944411762058735,0
0.8912418484687805,1
0.005093778017908335,0
0.009640711359679699,0
0.008030243217945099,0
0.007076461799442768,0
0.006011756602674723,0
0.015934061259031296,0
0.007975655607879162,0
0.0034240768291056156,0
0.025144267827272415,0
0.0071482048369944096,0
