prob,label
5.18818055184056e-08,0
0.9999949932098389,1
0.9981586337089539,1
0.0001861357595771551,0
4.246117896400392e-06,0
0.0001880674681160599,0
9.241179213859141e-05,0
6.98791045579128e-05,0
9.132912964560091e-06,0
0.9999992847442627,1
1.137468916567741e-05,0
3.1112094234231336e-07,0
0.9990314245223999,1
2.1986304545862367e-06,0
7.149881753321097e-07,0
1.5665838873246685e-05,0
0.0005507690948434174,0
0.9447858333587646,1
1.5090036242781935e-07,0
2.67725954472553e-06,0
0.9906144142150879,1
4.862553737439157e-07,0
9.540444807498716e-07,0
0.999995231628418,1
0.997563362121582,1
1.810330374496516e-08,0
3.8378679789730086e-08,0
9.098004483121258e-08,0
4.943048281802476e-08,0
0.9987086057662964,1
8.801016520010307e-06,0
1.6681975978372066e-07,0
2.82248970506771e-06,0
5.300793418427929e-06,0
6.641582876909524e-05,0
4.138453135738018e-08,0
0.9999997615814209,1
3.469673401923501e-07,0
2.895931459079293e-07,0
5.237801019575272e-07,0
0.0003424833994358778,0
7.312558381045164e-08,0
1.4940477299774102e-08,0
0.00041619816329330206,0
0.028786811977624893,0
1.9482637725332097e-08,0
1.087269865251983e-07,0
2.8418691400133866e-08,0
0.00021027369075454772,0
0.00041034279274754226,0
3.786750994549948e-06,0
2.467228057412285e-07,0
4.0322032873518765e-05,0
9.304778814112069e-07,0
0.9995007514953613,1
1.8531605974203558e-06,0
3.384154297236819e-06,0
0.9999988079071045,1
2.8117674446548335e-05,0
0.002485916018486023,0
0.9990569949150085,1
0.00482529541477561,0
0.0004193805798422545,0
0.0018621153431013227,0
8.51268669066485e-06,0
0.0007666511228308082,0
7.441466732416302e-05,0
1.054818994816742e-06,0
0.9986035227775574,1
1.521240938018309e-05,0
2.89030310796079e-07,0
5.759923078585416e-05,0
1.6716852258014114e-07,0
0.9999971389770508,1
1.5916533868676197e-07,0
0.00021668532281182706,0
4.260461082594702e-06,0
0.012811501510441303,0
1.861999123775604e-07,0
1.8265129256178625e-05,0
6.742389757619094e-08,0
3.5427292459644377e-06,0
8.538670925872793e-08,0
0.9998133778572083,1
2.76671869414713e-07,0
3.811853233059992e-08,0
4.090086349606281e-06,0
0.014559670351445675,0
4.0519111621506454e-08,0
9.595140727469698e-05,0
9.177147575201161e-08,0
0.9999995231628418,1
8.703776074980851e-06,0
1.4609121024022897e-07,0
3.414896809772472e-08,0
9.504800573267858e-07,0
0.0005716620944440365,0
4.591040436707772e-08,0
2.3429032580679632e-07,0
0.8912532329559326,1
2.3918440206216474e-07,0
1.1093509755255582e-07,0
0.00016641427646391094,0
8.421036454819841e-07,0
8.3988538790436e-08,0
6.642506633625089e-08,0
5.916629106650362e-07,0
1.9389386579860002e-05,0
3.7741322955753276e-08,0
1.2927074521940085e-07,0
1.7571316845987894e-07,0
0.9999517202377319,1
1.3119081643253594e-07,0
