score,true
0.0005001513054594398,0
0.9967259168624878,1
0.0008652543183416128,0
0.00043906582868658006,0
0.9947583079338074,1
0.000494470470584929,0
0.0010409123497083783,0
0.0004511209554038942,0
0.0003581889613997191,0
0.0010910346172749996,0
0.0005750722484663129,0
0.0013821751344949007,0
0.9957084655761719,1
0.0004377368895802647,0
0.0007706477772444487,0
0.9960590600967407,1
0.9965588450431824,1
0.0003917767317034304,0
0.0003983528004027903,0
0.00035921111702919006,0
0.0007993036997504532,0
0.9956763386726379,1
0.0004959357320331037,0
0.0006547796074301004,0
0.0007097183843143284,0
0.00046211815788410604,0
0.0004313160025049001,0
0.0005956108216196299,0
0.0003711643803399056,0
0.0020335663575679064,0
0.0005816468619741499,0
0.00040220064693130553,0
0.000794465362560004,0
0.9966841340065002,1
0.00040981158963404596,0
0.0003951766120735556,0
0.9953987002372742,1
0.9960455298423767,1
0.9959710240364075,1
0.0004401042533572763,0
0.0005034010973758996,0
0.0005271633272059262,0
0.0009828865295276046,0
0.0006624246016144753,0
0.00025574147002771497,0
0.00038527423748746514,0
0.0028487632516771555,0
0.9965513944625854,1
0.9963603615760803,1
0.0003775572986342013,0
0.9961870312690735,1
0.00039847358129918575,0
0.0004040460044052452,0
0.00037634948967024684,0
0.0012307391734793782,0
0.0004520953807514161,0
0.0009477509302087128,0
0.00038104443228803575,0
0.0004503100353758782,0
0.0008115225355140865,0
0.0007069228449836373,0
0.00043609170825220644,0
0.0003611855790950358,0
0.0003733139601536095,0
0.0007125020492821932,0
0.0003680148802231997,0
0.0005975516978651285,0
0.001151399570517242,0
0.0009642159566283226,0
0.0011079752584919333,0
0.9965542554855347,1
0.9956238865852356,1
0.0009236364276148379,0
0.0003384450392331928,0
0.000642786908429116,0
0.0007020369521342218,0
0.00038573253550566733,0
0.9964511394500732,1
0.9967775940895081,1
0.0004079981881659478,0
0.0016421996988356113,0
0.9963645339012146,1
0.00033515808172523975,0
0.0003799642145168036,0
0.000353641138644889,0
0.0005018241354264319,0
0.0003627134719863534,0
0.0006521421601064503,0
0.0010121664963662624,0
0.0006826620083302259,0
0.0004517697379924357,0
0.0017752301646396518,0
0.0004015734884887934,0
0.0019103842787444592,0
0.00037244343548081815,0
0.0007564473780803382,0
0.0006698035867884755,0
0.00041103854891844094,0
0.00032484036637470126,0
0.0013872240670025349,0
0.9898743629455566,1
0.0006302419351413846,0
0.9957926273345947,1
0.0004680400306824595,0
0.0005550187197513878,0
0.00047711472143419087,0
0.0005199621664360166,0
0.00032879578066058457,0
0.9964333772659302,1
0.0004225267912261188,0
0.0018720814259722829,0
0.00037606724072247744,0
0.0004162927798461169,0
0.0002871085307560861,0
0.000547268777154386,0
0.9869145750999451,1
0.0006116136210039258,0
0.00033234560396522284,0
0.00038845176459290087,0
0.0004487600817810744,0
0.00041817835881374776,0
0.0011572432704269886,0
0.9955600500106812,1
0.9962829947471619,1
0.0005441702087409794,0
