prob,label
3.0253197724761094e-09,0
1.0185347010249757e-09,0
2.768890117188505e-10,0
9.345691998063899e-10,0
6.604176316926669e-09,0
2.5986137686118127e-09,0
1.6412222691997158e-08,0
8.700365428104817e-10,0
5.171687966765148e-09,0
2.479236371755178e-09,0
1.1952005607440697e-08,0
2.2108901376327594e-09,0
2.810981447609606e-10,0
9.63614077420516e-10,0
7.331740214944205e-10,0
3.0987040711139e-10,0
3.9018874242735535e-10,0
0.9991965889930725,1
0.9981244206428528,1
1.512875491549437e-09,0
3.8336939178762464e-10,0
5.182665963054944e-10,0
2.740645044241319e-09,0
2.7043878247923203e-10,0
1.4536865045045033e-09,0
4.8732653468164244e-09,0
2.170026602854591e-09,0
1.7085813652784054e-08,0
1.5858034885241068e-09,0
4.6514572749067895e-10,0
2.9447164706652984e-09,0
7.044699490421635e-09,0
1.4864462993813277e-09,0
1.8653179001404396e-09,0
4.8455248702339304e-09,0
7.912969168799577e-10,0
4.041826595635456e-10,0
3.6768574851464564e-09,0
2.1609483091822312e-09,0
0.9983099699020386,1
4.4302475576962763e-10,0
1.070937227787283e-09,0
1.8869537043997298e-08,0
4.979247014702537e-10,0
2.886262784329574e-09,0
8.519876359969203e-09,0
0.9999053478240967,1
1.9192141209600777e-09,0
0.9969587326049805,1
3.858307007220674e-09,0
3.6370559342024933e-10,0
7.668927715087648e-10,0
1.415062023113478e-08,0
0.9998815059661865,1
6.725497492254817e-09,0
0.9989774227142334,1
2.6285134069325977e-09,0
1.6268411062725363e-09,0
1.0845803144476918e-09,0
1.8686330260919704e-09,0
0.9999099969863892,1
1.2055301201741031e-09,0
3.861134079130579e-09,0
8.401201401220248e-10,0
3.1564412195095315e-10,0
5.07980768560401e-10,0
1.6169573457958109e-09,0
3.1441071968174583e-09,0
9.779566045864385e-10,0
4.095623395983239e-09,0
3.073803989117607e-10,0
1.984124864407022e-09,0
1.7320916185781243e-06,0
8.925927552638768e-09,0
7.389187595130409e-10,0
9.182216098579943e-10,0
2.329124670907845e-09,0
9.35371669008589e-10,0
3.2241975755908925e-09,0
7.272790725210143e-08,0
1.99841601600248e-10,0
1.5880200265883104e-08,0
1.413483330381382e-09,0
3.6875467124275474e-09,0
3.3922582520773403e-09,0
4.108878126629634e-09,0
7.312613803378554e-08,0
5.192679619625551e-10,0
2.2368308594256092e-10,0
1.7502195248653152e-09,0
4.197373559833295e-09,0
2.1015407469793246e-10,0
8.245896410130626e-09,0
1.2935793547441676e-09,0
5.293402161044014e-09,0
0.9999403953552246,1
6.419669240642634e-09,0
0.9998112320899963,1
0.9990829229354858,1
6.017989662154832e-09,0
1.5432205513477015e-09,0
3.268599835237751e-09,0
3.018318395220376e-08,0
0.9998519420623779,1
7.07372493913283e-10,0
8.578623922339546e-10,0
2.335628579430704e-09,0
0.00013042347563896328,0
1.0707497999362658e-08,0
4.136604836446622e-09,0
6.343401359742984e-09,0
1.7146459807548808e-09,0
2.058662795789701e-09,0
2.9084006314405997e-09,0
8.889801672573583e-10,0
1.720917075509476e-09,0
1.314434117105634e-09,0
1.8864236839277737e-09,0
8.993665812084828e-10,0
8.52577741738969e-09,0
1.7349504055630405e-09,0
8.107869375884036e-10,0
2.168462742702104e-09,0
6.278102482326631e-09,0
7.957247726153582e-05,0
7.409425850646301e-10,0
5.479648401696124e-10,0
4.203093428856164e-09,0
1.3192765768721415e-09,0
2.316506764188375e-09,0
1.0809311223880513e-09,0
